"Mechanism","Intent","Age","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Non-Drug Poisoning","Undetermined","2","2018",-1,"3,996,742",-1,-1,-1
"Non-Drug Poisoning","Undetermined","3","2022",-1,"3,742,836",-1,-1,-1
"Non-Drug Poisoning","Undetermined","3","2018",-1,"4,035,053",-1,-1,-1
"Non-Drug Poisoning","Undetermined","4","2022",-1,"3,830,225",-1,-1,-1
"Non-Drug Poisoning","Undetermined","4","2019",-1,"4,045,996",-1,-1,-1
"Non-Drug Poisoning","Undetermined","5","2022",-1,"3,907,298",-1,-1,-1
"Non-Drug Poisoning","Undetermined","5","2018",-1,"4,012,789",-1,-1,-1
"Non-Drug Poisoning","Undetermined","6","2019",-1,"4,022,432",-1,-1,-1
"Non-Drug Poisoning","Undetermined","7","2021",-1,"4,017,311",-1,-1,-1
"Non-Drug Poisoning","Undetermined","8","2021",-1,"4,004,132",-1,-1,-1
"Non-Drug Poisoning","Undetermined","10","2022",-1,"4,024,547",-1,-1,-1
"Non-Drug Poisoning","Undetermined","10","2021",-1,"4,055,389",-1,-1,-1
"Non-Drug Poisoning","Undetermined","10","2019",-1,"4,066,272",-1,-1,-1
"Non-Drug Poisoning","Undetermined","10","2018",-1,"4,186,406",-1,-1,-1
"Non-Drug Poisoning","Undetermined","12","2021",-1,"4,228,509",-1,-1,-1
"Non-Drug Poisoning","Undetermined","14","2018",-1,"4,167,471",-1,-1,-1
"Non-Drug Poisoning","Undetermined","15","2018",-1,"4,140,321",-1,-1,-1
"Non-Drug Poisoning","Undetermined","16","2022",-1,"4,325,808",-1,-1,-1
"Non-Drug Poisoning","Undetermined","16","2021",-1,"4,271,255",-1,-1,-1
"Non-Drug Poisoning","Undetermined","17","2022",-1,"4,291,066",-1,-1,-1
"Non-Drug Poisoning","Undetermined","17","2021",-1,"4,302,359",-1,-1,-1
"Non-Drug Poisoning","Undetermined","18","2022",-1,"4,326,642",-1,-1,-1
"Non-Drug Poisoning","Undetermined","18","2021",-1,"4,270,802",-1,-1,-1
"Non-Drug Poisoning","Undetermined","18","2020",-1,"4,410,589",-1,-1,-1
"Non-Drug Poisoning","Undetermined","18","2019",-1,"4,257,953",-1,-1,-1
"Non-Drug Poisoning","Undetermined","19","2019",-1,"4,332,940",-1,-1,-1
"Struck by / against","Unintentional","1","2022",-1,"3,588,817",-1,-1,-1
"Struck by / against","Unintentional","1","2021",-1,"3,675,382",-1,-1,-1
"Struck by / against","Unintentional","1","2020",-1,"3,719,267",-1,-1,-1
"Struck by / against","Unintentional","1","2019",-1,"3,842,257",-1,-1,-1
"Struck by / against","Unintentional","1","2018",-1,"3,897,917",-1,-1,-1
"Struck by / against","Unintentional","2","2022",-1,"3,693,362",-1,-1,-1
"Struck by / against","Unintentional","2","2021",-1,"3,725,597",-1,-1,-1
"Struck by / against","Unintentional","2","2020",-1,"3,807,454",-1,-1,-1
"Struck by / against","Unintentional","2","2019",-1,"3,911,822",-1,-1,-1
"Struck by / against","Unintentional","2","2018",-1,"3,996,742",-1,-1,-1
"Struck by / against","Unintentional","3","2022",-1,"3,742,836",-1,-1,-1
"Struck by / against","Unintentional","3","2021",-1,"3,813,656",-1,-1,-1
"Struck by / against","Unintentional","3","2020",-1,"3,885,476",-1,-1,-1
"Struck by / against","Unintentional","3","2019",-1,"4,009,037",-1,-1,-1
"Struck by / against","Unintentional","3","2018",-1,"4,035,053",-1,-1,-1
"Struck by / against","Unintentional","4","2022",-1,"3,830,225",-1,-1,-1
"Struck by / against","Unintentional","4","2021",-1,"3,891,463",-1,-1,-1
"Struck by / against","Unintentional","4","2020",-1,"3,987,970",-1,-1,-1
"Struck by / against","Unintentional","4","2019",-1,"4,045,996",-1,-1,-1
"Struck by / against","Unintentional","4","2018",-1,"4,021,907",-1,-1,-1
"Struck by / against","Unintentional","5","2022",-1,"3,907,298",-1,-1,-1
"Struck by / against","Unintentional","5","2021",-1,"3,993,711",-1,-1,-1
"Struck by / against","Unintentional","5","2020",-1,"4,023,811",-1,-1,-1
"Struck by / against","Unintentional","5","2019",-1,"4,032,231",-1,-1,-1
"Struck by / against","Unintentional","5","2018",-1,"4,012,789",-1,-1,-1
"Struck by / against","Unintentional","6","2022",-1,"4,008,898",-1,-1,-1
"Struck by / against","Unintentional","6","2021",-1,"4,029,311",-1,-1,-1
"Struck by / against","Unintentional","6","2020",-1,"4,012,049",-1,-1,-1
"Struck by / against","Unintentional","6","2019",-1,"4,022,432",-1,-1,-1
"Struck by / against","Unintentional","6","2018",-1,"4,019,106",-1,-1,-1
"Struck by / against","Unintentional","7","2022",-1,"4,043,729",-1,-1,-1
"Struck by / against","Unintentional","7","2021",-1,"4,017,311",-1,-1,-1
"Struck by / against","Unintentional","7","2020",-1,"3,999,001",-1,-1,-1
"Struck by / against","Unintentional","7","2019",-1,"4,027,876",-1,-1,-1
"Struck by / against","Unintentional","7","2018",-1,"4,063,647",-1,-1,-1
"Struck by / against","Unintentional","8","2022",-1,"4,031,341",-1,-1,-1
"Struck by / against","Unintentional","8","2021",-1,"4,004,132",-1,-1,-1
"Struck by / against","Unintentional","8","2020",-1,"4,006,214",-1,-1,-1
"Struck by / against","Unintentional","8","2019",-1,"4,071,894",-1,-1,-1
"Struck by / against","Unintentional","9","2022",-1,"4,017,929",-1,-1,-1
"Struck by / against","Unintentional","9","2021",-1,"4,011,235",-1,-1,-1
"Struck by / against","Unintentional","9","2020",-1,"4,050,595",-1,-1,-1
"Struck by / against","Unintentional","9","2018",-1,"4,058,207",-1,-1,-1
"Struck by / against","Unintentional","10","2022",-1,"4,024,547",-1,-1,-1
"Struck by / against","Unintentional","10","2021",-1,"4,055,389",-1,-1,-1
"Struck by / against","Unintentional","10","2020",-1,"4,135,255",-1,-1,-1
"Struck by / against","Unintentional","10","2019",-1,"4,066,272",-1,-1,-1
"Struck by / against","Unintentional","10","2018",-1,"4,186,406",-1,-1,-1
"Struck by / against","Unintentional","11","2022",-1,"4,068,564",-1,-1,-1
"Struck by / against","Unintentional","11","2021",-1,"4,139,966",-1,-1,-1
"Struck by / against","Unintentional","11","2019",-1,"4,194,335",-1,-1,-1
"Struck by / against","Unintentional","11","2018",-1,"4,205,105",-1,-1,-1
"Struck by / against","Unintentional","12","2022",-1,"4,152,811",-1,-1,-1
"Struck by / against","Unintentional","12","2020",-1,"4,385,948",-1,-1,-1
"Struck by / against","Unintentional","12","2019",-1,"4,213,041",-1,-1,-1
"Struck by / against","Unintentional","12","2018",-1,"4,170,603",-1,-1,-1
"Struck by / against","Unintentional","13","2022",-1,"4,240,884",-1,-1,-1
"Struck by / against","Unintentional","13","2020",-1,"4,378,112",-1,-1,-1
"Struck by / against","Unintentional","13","2019",-1,"4,178,933",-1,-1,-1
"Struck by / against","Unintentional","13","2018",-1,"4,158,257",-1,-1,-1
"Struck by / against","Unintentional","14","2022",-1,"4,403,033",-1,-1,-1
"Struck by / against","Unintentional","14","2021",-1,"4,382,415",-1,-1,-1
"Struck by / against","Unintentional","14","2020",-1,"4,305,343",-1,-1,-1
"Struck by / against","Unintentional","14","2019",-1,"4,167,472",-1,-1,-1
"Struck by / against","Unintentional","14","2018",-1,"4,167,471",-1,-1,-1
"Struck by / against","Unintentional","15","2022",-1,"4,396,566",-1,-1,-1
"Struck by / against","Unintentional","15","2021",-1,"4,309,985",-1,-1,-1
"Struck by / against","Unintentional","15","2020",-1,"4,266,157",-1,-1,-1
"Struck by / against","Unintentional","15","2018",-1,"4,140,321",-1,-1,-1
"Struck by / against","Unintentional","16","2022",-1,"4,325,808",-1,-1,-1
"Struck by / against","Unintentional","16","2021",-1,"4,271,255",-1,-1,-1
"Struck by / against","Unintentional","16","2019",-1,"4,152,752",-1,-1,-1
"Struck by / against","Unintentional","17","2022",-1,"4,291,066",-1,-1,-1
"Struck by / against","Unintentional","17","2021",-1,"4,302,359",-1,-1,-1
"Struck by / against","Unintentional","17","2020",-1,"4,263,694",-1,-1,-1
"Struck by / against","Unintentional","17","2018",-1,"4,237,764",-1,-1,-1
"Struck by / against","Unintentional","18","2022",-1,"4,326,642",-1,-1,-1
"Struck by / against","Unintentional","18","2021",-1,"4,270,802",-1,-1,-1
"Struck by / against","Unintentional","18","2020",-1,"4,410,589",-1,-1,-1
"Struck by / against","Unintentional","18","2019",-1,"4,257,953",-1,-1,-1
"Struck by / against","Unintentional","18","2018",-1,"4,314,459",-1,-1,-1
"Struck by / against","Unintentional","19","2022",-1,"4,295,710",-1,-1,-1
"Struck by / against","Unintentional","19","2021",-1,"4,416,896",-1,-1,-1
"Struck by / against","Unintentional","19","2020",-1,"4,696,335",-1,-1,-1
"Struck by / against","Unintentional","19","2019",-1,"4,332,940",-1,-1,-1
"Struck by / against","Unintentional","19","2018",-1,"4,256,433",-1,-1,-1
"Struck by / against","Homicide","1","2022",-1,"3,588,817",-1,-1,-1
"Struck by / against","Homicide","1","2021",-1,"3,675,382",-1,-1,-1
"Struck by / against","Homicide","1","2020",-1,"3,719,267",-1,-1,-1
"Struck by / against","Homicide","2","2022",-1,"3,693,362",-1,-1,-1
"Struck by / against","Homicide","2","2021",-1,"3,725,597",-1,-1,-1
"Struck by / against","Homicide","2","2019",-1,"3,911,822",-1,-1,-1
"Struck by / against","Homicide","2","2018",-1,"3,996,742",-1,-1,-1
"Struck by / against","Homicide","3","2020",-1,"3,885,476",-1,-1,-1
"Struck by / against","Homicide","4","2022",-1,"3,830,225",-1,-1,-1
"Struck by / against","Homicide","4","2021",-1,"3,891,463",-1,-1,-1
"Struck by / against","Homicide","4","2020",-1,"3,987,970",-1,-1,-1
"Struck by / against","Homicide","4","2019",-1,"4,045,996",-1,-1,-1
"Struck by / against","Homicide","4","2018",-1,"4,021,907",-1,-1,-1
"Struck by / against","Homicide","5","2020",-1,"4,023,811",-1,-1,-1
"Struck by / against","Homicide","5","2019",-1,"4,032,231",-1,-1,-1
"Struck by / against","Homicide","6","2022",-1,"4,008,898",-1,-1,-1
"Struck by / against","Homicide","11","2020",-1,"4,223,965",-1,-1,-1
"Struck by / against","Homicide","12","2020",-1,"4,385,948",-1,-1,-1
"Struck by / against","Homicide","13","2020",-1,"4,378,112",-1,-1,-1
"Struck by / against","Homicide","14","2019",-1,"4,167,472",-1,-1,-1
"Struck by / against","Homicide","15","2020",-1,"4,266,157",-1,-1,-1
"Struck by / against","Homicide","15","2018",-1,"4,140,321",-1,-1,-1
"Struck by / against","Homicide","16","2022",-1,"4,325,808",-1,-1,-1
"Struck by / against","Homicide","17","2022",-1,"4,291,066",-1,-1,-1
"Struck by / against","Homicide","17","2018",-1,"4,237,764",-1,-1,-1
"Struck by / against","Homicide","18","2020",-1,"4,410,589",-1,-1,-1
"Struck by / against","Homicide","18","2018",-1,"4,314,459",-1,-1,-1
"Struck by / against","Homicide","19","2020",-1,"4,696,335",-1,-1,-1
"Struck by / against","Homicide","19","2018",-1,"4,256,433",-1,-1,-1
"Suffocation","Unintentional","1","2022","73","3,588,817","2.03",-1,"4,672"
"Suffocation","Unintentional","1","2021","69","3,675,382","1.88",-1,"4,416"
"Suffocation","Unintentional","1","2020","61","3,719,267","1.64",-1,"3,904"
"Suffocation","Unintentional","1","2019","78","3,842,257","2.03",-1,"4,992"
"Suffocation","Unintentional","1","2018","61","3,897,917","1.57",-1,"3,904"
"Suffocation","Unintentional","2","2022","25","3,693,362","0.68",-1,"1,575"
"Suffocation","Unintentional","2","2021","32","3,725,597","0.86",-1,"2,016"
"Suffocation","Unintentional","2","2020","28","3,807,454","0.74",-1,"1,764"
"Suffocation","Unintentional","2","2019","31","3,911,822","0.79",-1,"1,953"
"Suffocation","Unintentional","2","2018","33","3,996,742","0.83",-1,"2,079"
"Suffocation","Unintentional","3","2022","19","3,742,836","0.51",-1,"1,178"
"Suffocation","Unintentional","3","2021","12","3,813,656","0.32",-1,"744"
"Suffocation","Unintentional","3","2020","19","3,885,476","0.49",-1,"1,178"
"Suffocation","Unintentional","3","2019","16","4,009,037","0.40",-1,"992"
"Suffocation","Unintentional","3","2018","10","4,035,053","0.25",-1,"620"
"Suffocation","Unintentional","4","2022",-1,"3,830,225",-1,-1,-1
"Suffocation","Unintentional","4","2021","14","3,891,463","0.36",-1,"854"
"Suffocation","Unintentional","4","2020","10","3,987,970","0.25",-1,"610"
"Suffocation","Unintentional","4","2019","14","4,045,996","0.35",-1,"854"
"Suffocation","Unintentional","4","2018",-1,"4,021,907",-1,-1,-1
"Suffocation","Unintentional","5","2022",-1,"3,907,298",-1,-1,-1
"Suffocation","Unintentional","5","2021",-1,"3,993,711",-1,-1,-1
"Suffocation","Unintentional","5","2020","10","4,023,811","0.25",-1,"600"
"Suffocation","Unintentional","5","2019",-1,"4,032,231",-1,-1,-1
"Suffocation","Unintentional","5","2018",-1,"4,012,789",-1,-1,-1
"Suffocation","Unintentional","6","2022",-1,"4,008,898",-1,-1,-1
"Suffocation","Unintentional","6","2021","16","4,029,311","0.40",-1,"944"
"Suffocation","Unintentional","6","2020",-1,"4,012,049",-1,-1,-1
"Suffocation","Unintentional","6","2019","10","4,022,432","0.25",-1,"590"
"Suffocation","Unintentional","6","2018",-1,"4,019,106",-1,-1,-1
"Suffocation","Unintentional","7","2022",-1,"4,043,729",-1,-1,-1
"Suffocation","Unintentional","7","2021",-1,"4,017,311",-1,-1,-1
"Suffocation","Unintentional","7","2020","10","3,999,001","0.25",-1,"580"
"Suffocation","Unintentional","7","2019",-1,"4,027,876",-1,-1,-1
"Suffocation","Unintentional","7","2018",-1,"4,063,647",-1,-1,-1
"Suffocation","Unintentional","8","2022",-1,"4,031,341",-1,-1,-1
"Suffocation","Unintentional","8","2021",-1,"4,004,132",-1,-1,-1
"Suffocation","Unintentional","8","2020",-1,"4,006,214",-1,-1,-1
"Suffocation","Unintentional","8","2019",-1,"4,071,894",-1,-1,-1
"Suffocation","Unintentional","8","2018",-1,"4,059,209",-1,-1,-1
"Suffocation","Unintentional","9","2022",-1,"4,017,929",-1,-1,-1
"Suffocation","Unintentional","9","2021",-1,"4,011,235",-1,-1,-1
"Suffocation","Unintentional","9","2020",-1,"4,050,595",-1,-1,-1
"Suffocation","Unintentional","9","2019",-1,"4,067,320",-1,-1,-1
"Suffocation","Unintentional","9","2018",-1,"4,058,207",-1,-1,-1
"Suffocation","Unintentional","10","2022",-1,"4,024,547",-1,-1,-1
"Suffocation","Unintentional","10","2021","11","4,055,389","0.27",-1,"605"
"Suffocation","Unintentional","10","2020",-1,"4,135,255",-1,-1,-1
"Suffocation","Unintentional","10","2019",-1,"4,066,272",-1,-1,-1
"Suffocation","Unintentional","10","2018",-1,"4,186,406",-1,-1,-1
"Suffocation","Unintentional","11","2022","10","4,068,564","0.25",-1,"540"
"Suffocation","Unintentional","11","2021",-1,"4,139,966",-1,-1,-1
"Suffocation","Unintentional","11","2020",-1,"4,223,965",-1,-1,-1
"Suffocation","Unintentional","11","2019",-1,"4,194,335",-1,-1,-1
"Suffocation","Unintentional","11","2018","12","4,205,105","0.29",-1,"648"
"Suffocation","Unintentional","12","2022",-1,"4,152,811",-1,-1,-1
"Suffocation","Unintentional","12","2021",-1,"4,228,509",-1,-1,-1
"Suffocation","Unintentional","12","2020",-1,"4,385,948",-1,-1,-1
"Suffocation","Unintentional","12","2019",-1,"4,213,041",-1,-1,-1
"Suffocation","Unintentional","12","2018",-1,"4,170,603",-1,-1,-1
"Suffocation","Unintentional","13","2022",-1,"4,240,884",-1,-1,-1
"Suffocation","Unintentional","13","2021",-1,"4,390,229",-1,-1,-1
"Suffocation","Unintentional","13","2020",-1,"4,378,112",-1,-1,-1
"Suffocation","Unintentional","13","2019",-1,"4,178,933",-1,-1,-1
"Suffocation","Unintentional","13","2018","14","4,158,257","0.34",-1,"728"
"Suffocation","Unintentional","14","2022",-1,"4,403,033",-1,-1,-1
"Suffocation","Unintentional","14","2021",-1,"4,382,415",-1,-1,-1
"Suffocation","Unintentional","14","2020",-1,"4,305,343",-1,-1,-1
"Suffocation","Unintentional","14","2019",-1,"4,167,472",-1,-1,-1
"Suffocation","Unintentional","14","2018",-1,"4,167,471",-1,-1,-1
"Suffocation","Unintentional","15","2022",-1,"4,396,566",-1,-1,-1
"Suffocation","Unintentional","15","2021",-1,"4,309,985",-1,-1,-1
"Suffocation","Unintentional","15","2020",-1,"4,266,157",-1,-1,-1
"Suffocation","Unintentional","15","2019",-1,"4,178,242",-1,-1,-1
"Suffocation","Unintentional","15","2018",-1,"4,140,321",-1,-1,-1
"Suffocation","Unintentional","16","2022",-1,"4,325,808",-1,-1,-1
"Suffocation","Unintentional","16","2021","10","4,271,255","0.23",-1,"490"
"Suffocation","Unintentional","16","2020","10","4,296,018","0.23",-1,"490"
"Suffocation","Unintentional","16","2019",-1,"4,152,752",-1,-1,-1
"Suffocation","Unintentional","16","2018",-1,"4,128,089",-1,-1,-1
"Suffocation","Unintentional","17","2022",-1,"4,291,066",-1,-1,-1
"Suffocation","Unintentional","17","2021","12","4,302,359","0.28",-1,"576"
"Suffocation","Unintentional","17","2020",-1,"4,263,694",-1,-1,-1
"Suffocation","Unintentional","17","2019",-1,"4,144,536",-1,-1,-1
"Suffocation","Unintentional","17","2018",-1,"4,237,764",-1,-1,-1
"Suffocation","Unintentional","18","2022",-1,"4,326,642",-1,-1,-1
"Suffocation","Unintentional","18","2021",-1,"4,270,802",-1,-1,-1
"Suffocation","Unintentional","18","2020","10","4,410,589","0.23",-1,"470"
"Suffocation","Unintentional","18","2019","11","4,257,953","0.26",-1,"517"
"Suffocation","Unintentional","18","2018",-1,"4,314,459",-1,-1,-1
"Suffocation","Unintentional","19","2022",-1,"4,295,710",-1,-1,-1
"Suffocation","Unintentional","19","2021","16","4,416,896","0.36",-1,"736"
"Suffocation","Unintentional","19","2020",-1,"4,696,335",-1,-1,-1
"Suffocation","Unintentional","19","2019",-1,"4,332,940",-1,-1,-1
"Suffocation","Unintentional","19","2018",-1,"4,256,433",-1,-1,-1
"Suffocation","Homicide","1","2022",-1,"3,588,817",-1,-1,-1
"Suffocation","Homicide","1","2021",-1,"3,675,382",-1,-1,-1
"Suffocation","Homicide","1","2020",-1,"3,719,267",-1,-1,-1
"Suffocation","Homicide","1","2019",-1,"3,842,257",-1,-1,-1
"Suffocation","Homicide","1","2018","10","3,897,917","0.26",-1,"640"
"Suffocation","Homicide","2","2022",-1,"3,693,362",-1,-1,-1
"Suffocation","Homicide","2","2021",-1,"3,725,597",-1,-1,-1
"Suffocation","Homicide","2","2020",-1,"3,807,454",-1,-1,-1
"Suffocation","Homicide","2","2019",-1,"3,911,822",-1,-1,-1
"Suffocation","Homicide","2","2018",-1,"3,996,742",-1,-1,-1
"Suffocation","Homicide","3","2022",-1,"3,742,836",-1,-1,-1
"Suffocation","Homicide","3","2021",-1,"3,813,656",-1,-1,-1
"Suffocation","Homicide","3","2020",-1,"3,885,476",-1,-1,-1
"Suffocation","Homicide","3","2019",-1,"4,009,037",-1,-1,-1
"Suffocation","Homicide","3","2018",-1,"4,035,053",-1,-1,-1
"Suffocation","Homicide","4","2022",-1,"3,830,225",-1,-1,-1
"Suffocation","Homicide","4","2021",-1,"3,891,463",-1,-1,-1
"Suffocation","Homicide","4","2020",-1,"3,987,970",-1,-1,-1
"Suffocation","Homicide","4","2019",-1,"4,045,996",-1,-1,-1
"Suffocation","Homicide","4","2018",-1,"4,021,907",-1,-1,-1
"Suffocation","Homicide","5","2022",-1,"3,907,298",-1,-1,-1
"Suffocation","Homicide","5","2021",-1,"3,993,711",-1,-1,-1
"Suffocation","Homicide","5","2020",-1,"4,023,811",-1,-1,-1
"Suffocation","Homicide","5","2019",-1,"4,032,231",-1,-1,-1
"Suffocation","Homicide","5","2018",-1,"4,012,789",-1,-1,-1
"Suffocation","Homicide","6","2021",-1,"4,029,311",-1,-1,-1
"Suffocation","Homicide","6","2020",-1,"4,012,049",-1,-1,-1
"Suffocation","Homicide","6","2018",-1,"4,019,106",-1,-1,-1
"Suffocation","Homicide","7","2022",-1,"4,043,729",-1,-1,-1
"Suffocation","Homicide","7","2021",-1,"4,017,311",-1,-1,-1
"Suffocation","Homicide","7","2019",-1,"4,027,876",-1,-1,-1
"Suffocation","Homicide","7","2018",-1,"4,063,647",-1,-1,-1
"Suffocation","Homicide","8","2022",-1,"4,031,341",-1,-1,-1
"Suffocation","Homicide","8","2019",-1,"4,071,894",-1,-1,-1
"Suffocation","Homicide","9","2021",-1,"4,011,235",-1,-1,-1
"Suffocation","Homicide","9","2019",-1,"4,067,320",-1,-1,-1
"Suffocation","Homicide","10","2022",-1,"4,024,547",-1,-1,-1
"Suffocation","Homicide","10","2021",-1,"4,055,389",-1,-1,-1
"Suffocation","Homicide","10","2020",-1,"4,135,255",-1,-1,-1
"Suffocation","Homicide","10","2019",-1,"4,066,272",-1,-1,-1
"Suffocation","Homicide","10","2018",-1,"4,186,406",-1,-1,-1
"Suffocation","Homicide","11","2021",-1,"4,139,966",-1,-1,-1
"Suffocation","Homicide","11","2019",-1,"4,194,335",-1,-1,-1
"Suffocation","Homicide","12","2022",-1,"4,152,811",-1,-1,-1
"Suffocation","Homicide","12","2021",-1,"4,228,509",-1,-1,-1
"Suffocation","Homicide","12","2019",-1,"4,213,041",-1,-1,-1
"Suffocation","Homicide","13","2022",-1,"4,240,884",-1,-1,-1
"Suffocation","Homicide","13","2020",-1,"4,378,112",-1,-1,-1
"Suffocation","Homicide","13","2019",-1,"4,178,933",-1,-1,-1
"Suffocation","Homicide","13","2018",-1,"4,158,257",-1,-1,-1
"Suffocation","Homicide","14","2021",-1,"4,382,415",-1,-1,-1
"Suffocation","Homicide","14","2019",-1,"4,167,472",-1,-1,-1
"Suffocation","Homicide","15","2021",-1,"4,309,985",-1,-1,-1
"Suffocation","Homicide","15","2020",-1,"4,266,157",-1,-1,-1
"Suffocation","Homicide","15","2019",-1,"4,178,242",-1,-1,-1
"Suffocation","Homicide","15","2018",-1,"4,140,321",-1,-1,-1
"Suffocation","Homicide","16","2022",-1,"4,325,808",-1,-1,-1
"Suffocation","Homicide","16","2021",-1,"4,271,255",-1,-1,-1
"Suffocation","Homicide","16","2020",-1,"4,296,018",-1,-1,-1
"Suffocation","Homicide","16","2019",-1,"4,152,752",-1,-1,-1
"Suffocation","Homicide","16","2018",-1,"4,128,089",-1,-1,-1
"Suffocation","Homicide","17","2022",-1,"4,291,066",-1,-1,-1
"Suffocation","Homicide","17","2021",-1,"4,302,359",-1,-1,-1
"Suffocation","Homicide","17","2020",-1,"4,263,694",-1,-1,-1
"Suffocation","Homicide","17","2019",-1,"4,144,536",-1,-1,-1
"Suffocation","Homicide","17","2018",-1,"4,237,764",-1,-1,-1
"Suffocation","Homicide","18","2022",-1,"4,326,642",-1,-1,-1
"Suffocation","Homicide","18","2021",-1,"4,270,802",-1,-1,-1
"Suffocation","Homicide","18","2020",-1,"4,410,589",-1,-1,-1
"Suffocation","Homicide","18","2019",-1,"4,257,953",-1,-1,-1
"Suffocation","Homicide","18","2018",-1,"4,314,459",-1,-1,-1
"Suffocation","Homicide","19","2022",-1,"4,295,710",-1,-1,-1
"Suffocation","Homicide","19","2021",-1,"4,416,896",-1,-1,-1
"Suffocation","Homicide","19","2020",-1,"4,696,335",-1,-1,-1
"Suffocation","Homicide","19","2019",-1,"4,332,940",-1,-1,-1
"Suffocation","Homicide","19","2018",-1,"4,256,433",-1,-1,-1
"Suffocation","Suicide","7","2021",-1,"4,017,311",-1,-1,-1
"Suffocation","Suicide","7","2020",-1,"3,999,001",-1,-1,-1
"Suffocation","Suicide","8","2022",-1,"4,031,341",-1,-1,-1
"Suffocation","Suicide","8","2021",-1,"4,004,132",-1,-1,-1
"Suffocation","Suicide","8","2020",-1,"4,006,214",-1,-1,-1
"Suffocation","Suicide","8","2019",-1,"4,071,894",-1,-1,-1
"Suffocation","Suicide","8","2018",-1,"4,059,209",-1,-1,-1
"Suffocation","Suicide","9","2022",-1,"4,017,929",-1,-1,-1
"Suffocation","Suicide","9","2021",-1,"4,011,235",-1,-1,-1
"Suffocation","Suicide","9","2020","13","4,050,595","0.32",-1,"728"
"Suffocation","Suicide","9","2019",-1,"4,067,320",-1,-1,-1
"Suffocation","Suicide","9","2018",-1,"4,058,207",-1,-1,-1
"Suffocation","Suicide","10","2022",-1,"4,024,547",-1,-1,-1
"Suffocation","Suicide","10","2021","17","4,055,389","0.42",-1,"935"
"Suffocation","Suicide","10","2020","16","4,135,255","0.39",-1,"880"
"Suffocation","Suicide","10","2019","14","4,066,272","0.34",-1,"770"
"Suffocation","Suicide","10","2018","20","4,186,406","0.48",-1,"1,100"
"Suffocation","Suicide","11","2022","18","4,068,564","0.44",-1,"972"
"Suffocation","Suicide","11","2021","24","4,139,966","0.58",-1,"1,296"
"Suffocation","Suicide","11","2020","27","4,223,965","0.64",-1,"1,458"
"Suffocation","Suicide","11","2019","27","4,194,335","0.64",-1,"1,458"
"Suffocation","Suicide","11","2018","44","4,205,105","1.05",-1,"2,376"
"Suffocation","Suicide","12","2022","59","4,152,811","1.42",-1,"3,127"
"Suffocation","Suicide","12","2021","62","4,228,509","1.47",-1,"3,286"
"Suffocation","Suicide","12","2020","56","4,385,948","1.28",-1,"2,968"
"Suffocation","Suicide","12","2019","67","4,213,041","1.59",-1,"3,551"
"Suffocation","Suicide","12","2018","67","4,170,603","1.61",-1,"3,551"
"Suffocation","Suicide","13","2022","76","4,240,884","1.79",-1,"3,952"
"Suffocation","Suicide","13","2021","91","4,390,229","2.07",-1,"4,732"
"Suffocation","Suicide","13","2020","96","4,378,112","2.19",-1,"4,992"
"Suffocation","Suicide","13","2019","107","4,178,933","2.56",-1,"5,564"
"Suffocation","Suicide","13","2018","88","4,158,257","2.12",-1,"4,576"
"Suffocation","Suicide","14","2022","99","4,403,033","2.25",-1,"5,049"
"Suffocation","Suicide","14","2021","122","4,382,415","2.78",-1,"6,222"
"Suffocation","Suicide","14","2020","117","4,305,343","2.72",-1,"5,967"
"Suffocation","Suicide","14","2019","102","4,167,472","2.45",-1,"5,202"
"Suffocation","Suicide","14","2018","142","4,167,471","3.41",-1,"7,242"
"Suffocation","Suicide","15","2022","113","4,396,566","2.57",-1,"5,650"
"Suffocation","Suicide","15","2021","115","4,309,985","2.67",-1,"5,750"
"Suffocation","Suicide","15","2020","141","4,266,157","3.31",-1,"7,050"
"Suffocation","Suicide","15","2019","129","4,178,242","3.09",-1,"6,450"
"Suffocation","Suicide","15","2018","186","4,140,321","4.49",-1,"9,300"
"Suffocation","Suicide","16","2022","141","4,325,808","3.26",-1,"6,909"
"Suffocation","Suicide","16","2021","141","4,271,255","3.30",-1,"6,909"
"Suffocation","Suicide","16","2020","141","4,296,018","3.28",-1,"6,909"
"Suffocation","Suicide","16","2019","157","4,152,752","3.78",-1,"7,693"
"Suffocation","Suicide","16","2018","191","4,128,089","4.63",-1,"9,359"
"Suffocation","Suicide","17","2022","140","4,291,066","3.26",-1,"6,720"
"Suffocation","Suicide","17","2021","161","4,302,359","3.74",-1,"7,728"
"Suffocation","Suicide","17","2020","135","4,263,694","3.17",-1,"6,480"
"Suffocation","Suicide","17","2019","172","4,144,536","4.15",-1,"8,256"
"Suffocation","Suicide","17","2018","186","4,237,764","4.39",-1,"8,928"
"Suffocation","Suicide","18","2022","152","4,326,642","3.51",-1,"7,144"
"Suffocation","Suicide","18","2021","159","4,270,802","3.72",-1,"7,473"
"Suffocation","Suicide","18","2020","163","4,410,589","3.70",-1,"7,661"
"Suffocation","Suicide","18","2019","183","4,257,953","4.30",-1,"8,601"
"Suffocation","Suicide","18","2018","189","4,314,459","4.38",-1,"8,883"
"Suffocation","Suicide","19","2022","146","4,295,710","3.40",-1,"6,716"
"Suffocation","Suicide","19","2021","192","4,416,896","4.35",-1,"8,832"
